      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -121.11    38.85    2005  -0.330   0.033   0.209   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08817
  -121.11    38.85    2006  -0.194   0.019   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06085
  -121.11    38.85    2007  -0.153   0.015   0.223   0.000  -0.111   0.000    0.000     0.000    0.000    0.000  -0.02655
  -121.11    38.85    2008  -0.140   0.016   0.164   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03986
  -121.11    38.85    2009  -0.304   0.030   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03720
  -121.11    38.85    2010  -0.396   0.040   0.212   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.14518
  -121.11    38.85    2011  -0.403   0.040   0.211   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15136
  -121.11    38.85    2012  -0.164   0.016   0.229   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.08180
  -121.11    38.85    2013  -0.203   0.020   0.223   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04022
  -121.11    38.85    2014  -0.189   0.019   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04333
  -121.11    38.85    2015  -0.202   0.020   0.211   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02997
  -121.11    38.85    2016  -0.226   0.023   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01469
  -121.11    38.85    2017  -0.357   0.036   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10246
  -121.11    38.85    2018  -0.264   0.026   0.206   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03155
  -121.11    38.85    2019  -0.369   0.037   0.223   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10886
  -121.11    38.85    2020  -0.141   0.014   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07558
  -121.11    38.85    2021  -0.143   0.014   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07981
  -121.11    38.81    1979  -0.242   0.024   0.200   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01829
  -121.11    38.81    1980  -0.328   0.033   0.181   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.11842
  -121.11    38.81    1981  -0.132   0.013   0.184   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06516
  -121.11    38.81    1982  -0.339   0.034   0.220   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08513
  -121.11    38.81    1983  -0.316   0.032   0.188   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09675
  -121.11    38.81    1984  -0.273   0.027   0.202   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04399
  -121.11    38.81    1985  -0.214   0.021   0.182   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01033
  -121.11    38.81    1986  -0.272   0.027   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04589
  -121.11    38.81    1987  -0.113   0.012   0.184   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08190
  -121.11    38.81    1988  -0.118   0.012   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08759
  -121.11    38.81    1989  -0.304   0.030   0.197   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07638
  -121.11    38.81    1990  -0.227   0.023   0.183   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.02291
  -121.11    38.81    1991  -0.253   0.025   0.187   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04078
  -121.11    38.81    1992  -0.171   0.017   0.201   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04726
  -121.11    38.81    1993  -0.321   0.032   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08278
  -121.11    38.81    1994  -0.136   0.014   0.178   0.032   0.000   0.000    0.000     0.000    0.000    0.000   0.08687
  -121.11    38.81    1995  -0.300   0.030   0.228   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.04363
  -121.11    38.81    1996  -0.201   0.020   0.268   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08709
  -121.11    38.81    1997  -0.192   0.019   0.258   0.000  -0.100   0.000    0.000     0.000    0.000    0.000  -0.01413
  -121.11    38.81    1998  -0.323   0.033   0.215   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.07590
  -121.11    38.81    1999  -0.318   0.032   0.230   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05620
  -121.11    38.81    2000  -0.291   0.029   0.257   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00464
  -121.11    38.81    2001  -0.267   0.027   0.257   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01688
  -121.11    38.81    2002  -0.238   0.024   0.236   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.01751
  -121.11    38.81    2003  -0.256   0.026   0.238   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00781
  -121.11    38.81    2004  -0.148   0.015   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08750
  -121.11    38.81    2005  -0.312   0.031   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03407
  -121.11    38.81    2006  -0.290   0.029   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02458
  -121.11    38.81    2007  -0.203   0.020   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02552
  -121.11    38.81    2008  -0.069   0.009   0.186   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12539
  -121.11    38.81    2009  -0.234   0.023   0.239   0.210   0.000   0.000    0.000     0.000    0.000    0.000   0.23753
  -121.11    38.81    2010  -0.384   0.038   0.245   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.10078
  -121.11    38.81    2011  -0.319   0.032   0.245   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04158
  -121.11    38.81    2012  -0.260   0.026   0.282   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04819
  -121.11    38.81    2013  -0.225   0.022   0.241   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03882
  -121.11    38.81    2014  -0.182   0.018   0.255   0.000  -0.026   0.000    0.000     0.000    0.000    0.000   0.06545
  -121.11    38.81    2015  -0.232   0.023   0.241   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03255
  -121.11    38.81    2016  -0.264   0.026   0.270   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03227
  -121.11    38.81    2017  -0.356   0.036   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04634
  -121.11    38.81    2018  -0.280   0.028   0.243   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00857
  -121.11    38.81    2019  -0.341   0.034   0.270   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03759
  -121.11    38.81    2020  -0.179   0.014   0.242   0.203  -0.000   0.000    0.000     0.000    0.000    0.000   0.27981
  -121.11    38.81    2021  -0.170   0.017   0.261   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10777
  -121.11    38.77    1979  -0.203   0.020   0.178   0.000  -0.006   0.000    0.000     0.000    0.000    0.000  -0.01051
  -121.11    38.77    1980  -0.298   0.030   0.161   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.10710
  -121.11    38.77    1981  -0.127   0.013   0.174   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06049
  -121.11    38.77    1982  -0.375   0.038   0.178   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15933
  -121.11    38.77    1983  -0.353   0.035   0.157   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.16069
  -121.11    38.77    1984  -0.188   0.019   0.178   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00857
  -121.11    38.77    1985  -0.149   0.015   0.165   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03083
  -121.11    38.77    1986  -0.236   0.024   0.176   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.04039
  -121.11    38.77    1987  -0.097   0.010   0.167   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.07780
  -121.11    38.77    1988  -0.125   0.013   0.177   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06444
  -121.11    38.77    1989  -0.259   0.026   0.172   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.06598
  -121.11    38.77    1990  -0.223   0.022   0.163   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03764
  -121.11    38.77    1991  -0.195   0.020   0.166   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00980
  -121.11    38.77    1992  -0.136   0.014   0.183   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06084
  -121.11    38.77    1993  -0.239   0.024   0.175   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03988
  -121.11    38.77    1994  -0.149   0.015   0.164   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03070
  -121.11    38.77    1995  -0.259   0.026   0.179   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05400
  -121.11    38.77    1996  -0.227   0.023   0.179   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02570
  -121.11    38.77    1997  -0.151   0.015   0.170   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03411
  -121.11    38.77    1998  -0.345   0.034   0.159   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15167
  -121.11    38.77    1999  -0.152   0.015   0.159   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02151
  -121.11    38.77    2000  -0.200   0.020   0.177   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00327
  -121.11    38.77    2001  -0.188   0.019   0.175   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00520
  -121.11    38.77    2002  -0.165   0.016   0.205   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05716
  -121.11    38.77    2003  -0.165   0.017   0.191   0.000  -0.106   0.000    0.000     0.000    0.000    0.000  -0.06337
  -121.11    38.77    2004  -0.176   0.019   0.167   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00991
  -121.11    38.77    2005  -0.375   0.037   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.12705
  -121.11    38.77    2006  -0.176   0.018   0.226   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.06730
  -121.11    38.77    2007  -0.103   0.010   0.244   0.000  -0.111   0.000    0.000     0.000    0.000    0.000   0.04008
  -121.11    38.77    2008  -0.123   0.014   0.207   0.000  -0.111   0.000    0.000     0.000    0.000    0.000  -0.01281
  -121.11    38.77    2009  -0.306   0.032   0.230   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04360
  -121.11    38.77    2010  -0.438   0.044   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.15041
  -121.11    38.77    2011  -0.448   0.045   0.231   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.17241
  -121.11    38.77    2012  -0.158   0.016   0.256   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.11374
  -121.11    38.77    2013  -0.176   0.018   0.263   0.137   0.000   0.000    0.000     0.000    0.000    0.000   0.24109
  -121.11    38.77    2014  -0.185   0.019   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07822
  -121.11    38.77    2015  -0.219   0.022   0.247   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04939
  -121.11    38.77    2016  -0.251   0.025   0.249   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.02238
  -121.11    38.77    2017  -0.368   0.037   0.242   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08956
  -121.11    38.77    2018  -0.263   0.026   0.225   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.01328
  -121.11    38.77    2019  -0.305   0.030   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04012
  -121.11    38.77    2020  -0.102   0.011   0.229   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.13778
  -121.11    38.77    2021  -0.114   0.012   0.228   0.018  -0.000   0.000    0.000     0.000    0.000    0.000   0.14265
  -121.11    38.73    1979  -0.164   0.016   0.189   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.03656
  -121.11    38.73    1980  -0.278   0.028   0.150   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.10115
  -121.11    38.73    1981  -0.141   0.014   0.159   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03236
  -121.11    38.73    1982  -0.312   0.031   0.162   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.11862
  -121.11    38.73    1983  -0.342   0.034   0.159   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.14849
  -121.11    38.73    1984  -0.108   0.011   0.168   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07073
  -121.11    38.73    1985  -0.128   0.013   0.191   0.159  -0.001   0.000    0.000     0.000    0.000    0.000   0.23369
  -121.11    38.73    1986  -0.199   0.020   0.221   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.04114
  -121.11    38.73    1987  -0.062   0.006   0.202   0.000  -0.079   0.000    0.000     0.000    0.000    0.000   0.06778
  -121.11    38.73    1988  -0.099   0.010   0.197   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.10665
  -121.11    38.73    1989  -0.227   0.023   0.212   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.00306
  -121.11    38.73    1990  -0.193   0.019   0.195   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.01589
  -121.11    38.73    1991  -0.199   0.020   0.187   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00808
  -121.11    38.73    1992  -0.110   0.011   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12571
  -121.11    38.73    1993  -0.156   0.016   0.186   0.000  -0.066   0.000    0.000     0.000    0.000    0.000  -0.02131
  -121.11    38.73    1994  -0.133   0.013   0.160   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04051
  -121.11    38.73    1995  -0.168   0.017   0.184   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03285
  -121.11    38.73    1996  -0.195   0.019   0.183   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00818
  -121.11    38.73    1997  -0.166   0.017   0.169   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01902
  -121.11    38.73    1998  -0.327   0.033   0.157   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.13911
  -121.11    38.73    1999  -0.154   0.015   0.156   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01713
  -121.11    38.73    2000  -0.145   0.014   0.173   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04240
  -121.11    38.73    2001  -0.133   0.013   0.168   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04804
  -121.11    38.73    2002  -0.152   0.015   0.158   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.01902
  -121.11    38.73    2003  -0.142   0.014   0.155   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02686
  -121.11    38.73    2004  -0.080   0.008   0.155   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.08105
  -121.11    38.73    2005  -0.328   0.033   0.156   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.14297
  -121.11    38.73    2006  -0.204   0.020   0.144   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03945
  -121.11    38.73    2007  -0.080   0.008   0.146   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.07427
  -121.11    38.73    2008  -0.025   0.003   0.147   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.12246
  -121.11    38.73    2009  -0.135   0.014   0.150   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.02483
  -121.11    38.73    2010  -0.303   0.030   0.131   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.14171
  -121.11    38.73    2011  -0.325   0.032   0.129   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.16331
  -121.11    38.73    2012  -0.094   0.009   0.143   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05826
  -121.11    38.73    2013  -0.129   0.013   0.150   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03386
  -121.11    38.73    2014  -0.109   0.011   0.151   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05281
  -121.11    38.73    2015  -0.143   0.014   0.143   0.000  -0.002   0.000    0.000     0.000    0.000    0.000   0.01240
  -121.11    38.73    2016  -0.149   0.015   0.136   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00187
  -121.11    38.73    2017  -0.338   0.034   0.134   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.17000
  -121.11    38.73    2018  -0.179   0.018   0.130   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.03166
  -121.11    38.73    2019  -0.260   0.026   0.139   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09489
  -121.11    38.73    2020  -0.076   0.008   0.150   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.08152
  -121.11    38.73    2021  -0.037   0.004   0.180   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.14690
  -121.06    38.85    1979  -0.217   0.022   0.192   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.00642
  -121.06    38.85    1980  -0.341   0.034   0.165   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.14199
  -121.06    38.85    1981  -0.131   0.013   0.184   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06650
  -121.06    38.85    1982  -0.377   0.038   0.201   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.13822
  -121.06    38.85    1983  -0.350   0.035   0.173   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.14130
  -121.06    38.85    1984  -0.234   0.023   0.195   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01521
  -121.06    38.85    1985  -0.148   0.015   0.180   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04669
  -121.06    38.85    1986  -0.229   0.023   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00013
  -121.06    38.85    1987  -0.097   0.010   0.177   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.08874
  -121.06    38.85    1988  -0.153   0.016   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05587
  -121.06    38.85    1989  -0.290   0.029   0.197   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.06929
  -121.06    38.85    1990  -0.245   0.024   0.174   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04632
  -121.06    38.85    1991  -0.182   0.018   0.192   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02870
  -121.06    38.85    1992  -0.131   0.013   0.199   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08148
  -121.06    38.85    1993  -0.204   0.020   0.234   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05096
  -121.06    38.85    1994  -0.127   0.013   0.204   0.000  -0.104   0.000    0.000     0.000    0.000    0.000  -0.01452
